epoch,alpha,task_loss,cons_loss,coh_loss,total_loss,mean_s,mean_mu,drift_real
35,1.0146925314420223,0.12821431433623656,0.9069804103371607,0.0011740669987335235,0.5822915530041837,0.9375388271379993,0.759750700104736,0.02012851536159534
36,1.0146925314420223,0.12291864678232026,0.870695264993285,0.001254867278024311,0.5588937129179748,0.9185780635068871,0.7501546857648674,0.020591494587444525
37,1.0146925314420223,0.12652679340912662,0.8956019572051879,0.00119918802016563,0.5749273660218034,0.9315918420805447,0.7566283181370194,0.02104538118895813
38,1.0146925314420223,0.12412090937760727,0.8741895424933587,0.00124857889627059,0.5618399700724219,0.9202427172892704,0.7507565929138453,0.02148997474259035
39,1.0146925314420223,0.12465873113864215,0.8908346983552901,0.0012068243613176783,0.570679492496946,0.9293223726665124,0.7554692202294365,0.02192507892834372
40,1.0146925314420223,0.12392577951340626,0.883897752991569,0.0012232766629783113,0.5664862943406799,0.925596369340162,0.7534492214981531,0.022350501616458504
41,1.0146925314420223,0.12437915215722507,0.877234229530165,0.0012406570484355796,0.5636165954465254,0.9218649555164784,0.7513484064029561,0.022766054952251754
42,1.0146925314420223,0.12833436633930337,0.890277341454063,0.0012164818998880666,0.574081278016279,0.9282385512766732,0.7542026617700718,0.0231715554390687
43,1.0146925314420223,0.12461510790660822,0.8903011739109974,0.001208246325118503,0.5703698180246661,0.9289417703332818,0.7548517882232152,0.023566824019309665
44,1.0146925314420223,0.13191759171645265,0.9190101729094183,0.0011523774853203867,0.591998866913822,0.9432213083578853,0.7615193943050558,0.023951686153496875
45,1.0146925314420223,0.13271347508160516,0.9142551054369541,0.0011656921497542915,0.5904238738749593,0.9404718925577951,0.7598773827679508,0.024325971897346192
46,1.0146925314420223,0.12603274540672943,0.8897149746474856,0.001212163116217474,0.5714963142885809,0.9283259033376732,0.7540400911981316,0.024689515976809694
47,1.0146925314420223,0.1226864074392157,0.8777801271882836,0.0012354005469519876,0.5621941713068335,0.9223458537115224,0.7510578215118224,0.02504215786105608
48,1.0171506980558267,0.12404743714026147,0.8794994525472806,0.001233559568874253,0.5644139431983389,0.9230377785887108,0.7511656772651982,0.025383741833356538
49,1.0171506980558267,0.13088341379412907,0.9209094902460812,0.0011460042247003165,0.5919111610295198,0.9442822957779925,0.7614864430142606,0.02571411705984489
50,1.0171506980558267,0.12417661571447945,0.8834525690265014,0.0012233698176416987,0.566514585136551,0.925161984654307,0.7520029725102759,0.026033137656121558
51,1.018165382648616,0.12493745552776905,0.8774773347954995,0.001240860637331544,0.5642965532441846,0.9216357465941004,0.749853292124052,0.02634066275167201
52,1.0187275505576558,0.13003381590101884,0.904915669172125,0.001182604368134094,0.5830829526711484,0.9357227788569885,0.7566520764715943,0.026636556552071255
53,1.0187275505576558,0.12113239483867547,0.8590535771397709,0.0012798564125199275,0.5512991116148209,0.9120779823650593,0.7447977227441466,0.026920688398946777
54,1.022227068479295,0.12221352554989358,0.879071164257994,0.0012306492217551458,0.5623644322897682,0.9229445071564252,0.7503330356875321,0.02719293282767363
55,1.022227068479295,0.1215674623288188,0.8772929499830359,0.0012326428157690532,0.5608302587282212,0.922134681792152,0.7498462030718268,0.027453169622776087
56,1.022227068479295,0.1294712800076537,0.8918185712410964,0.001213649015481818,0.5759873901359428,0.9285422155896584,0.7522223280913202,0.0277012838710114
57,1.022227068479295,0.12666002918109373,0.8857306508443242,0.0012223019028055459,0.5701365055546587,0.9257388349556559,0.7508606755763135,0.02793716601211224
58,1.022227068479295,0.13013963272597812,0.9033768541053503,0.0011865568795960942,0.5824213382184513,0.9346516905052944,0.7549879391829523,0.028160711887165457
59,1.022227068479295,0.12897572659654646,0.9000693889408736,0.0011913836350888425,0.5796061128845277,0.9330940161327096,0.7541299492412394,0.028371822784605694
60,1.022227068479295,0.12325892505044973,0.8888869014479972,0.001206598345238753,0.5683056749470677,0.9280337148775908,0.7518520387529498,0.028570405483803664
61,1.022227068479295,0.12211442003192463,0.8712583836926893,0.00124886449972364,0.5583680441281311,0.9184601797041528,0.7466439554888362,0.028756372296229727
62,1.022227068479295,0.1289610826558215,0.9036185117042042,0.0011826438128838465,0.5813616604143654,0.9349046504635066,0.754457832155265,0.028929641104174696
63,1.022227068479295,0.13075586076415266,0.921269653997795,0.0011437349033162573,0.5919625552147083,0.9441125051192384,0.7588797550922362,0.029090135397010698
64,1.022116826342193,0.12375274604694109,0.8920060586782569,0.001199515875524471,0.5703555333238317,0.9295050922635381,0.7517317673024559,0.02923778430497612
65,1.022116826342193,0.12375905511709914,0.8850160905072848,0.0012162965259089786,0.566875248633696,0.9256650514860006,0.749497661373727,0.02937252263046968
66,1.022116826342193,0.12818686109077368,0.8961251511188265,0.0011982846188162948,0.5768485789595951,0.9308659544529565,0.751560928923969,0.029494290876839895
67,1.022116826342193,0.12532171426868896,0.8772921201679029,0.00123930990127689,0.5645874293032789,0.9209767880418976,0.7463519317130558,0.02960303527465707
68,1.022116826342193,0.1276647485857678,0.8930660552159982,0.0012045334854698597,0.5748000429365019,0.9292046587249587,0.7502669862940351,0.029698707805456415
69,1.022116826342193,0.12762692208444923,0.8879290134110482,0.0012169378384687796,0.5721998977092078,0.9263518427649134,0.7485266984582063,0.029781266222941617
70,1.022116826342193,0.12792482659172405,0.9074248995428927,0.001170427988634751,0.5822224903574877,0.9368742105614081,0.7537711063130293,0.029850674071639636
71,1.022116826342193,0.12244859037375373,0.8745202478378301,0.001239092558078584,0.5603282605717081,0.9198652800371878,0.7451113426833206,0.02990690070299839
72,1.0219484755361334,0.12390226697384746,0.8835561418238237,0.0012189067969772228,0.566289791284248,0.924581307613434,0.7472547970858265,0.029949921288920312
73,1.0219484755361334,0.12167335201596073,0.8841403582601076,0.0012129861595060784,0.5643500242257675,0.9252532345935316,0.7475671381845767,0.029979716832725753
74,1.0219484755361334,0.12265445524916938,0.865665852725743,0.0012615009804274296,0.5561181321022546,0.9147639231050368,0.7415907275691485,0.02999627417754133
75,1.0219484755361334,0.12362015441979757,0.8817855182906802,0.0012219423767338624,0.5651238847535046,0.9235512580459088,0.745982958002996,0.029999586012109693
76,1.0219484755361334,0.12076986237062712,0.8729019270968588,0.0012378444200520722,0.5578397481290825,0.919135803835861,0.7436618560210579,0.029989650874017927
77,1.0219484755361334,0.13054051681691412,0.9115954414110603,0.0011647001140149148,0.5869205875794518,0.9383865954004185,0.7525312393794239,0.02996647315034332
78,1.0219484755361334,0.1236931818648702,0.8885066917036886,0.0012051926105654408,0.5685491240219972,0.9270942655726734,0.7470548100177755,0.029930063075716173
79,1.0219484755361334,0.13106288465702695,0.9069731779708421,0.0011765467168203636,0.5851377470008582,0.9356813555890359,0.7505234361865835,0.02988043672780046
80,1.0219484755361334,0.12626160575689047,0.8924672670775486,0.0012004474868363816,0.573095463039083,0.928700605039368,0.7471067865374753,0.029817616020194376
81,1.0219484755361334,0.12121349200797316,0.8743745865877334,0.0012340335122906164,0.5590178020579851,0.9196546135664512,0.7425442966789079,0.02974162869275392
82,1.0219484755361334,0.12277103734727556,0.8789987613752734,0.001225815314220523,0.5628833256920225,0.9218579347220617,0.7432728067974821,0.02965250829934377
83,1.0219484755361334,0.12126800645415385,0.8558464757097574,0.0012806916155862552,0.5498315901168257,0.909187445310476,0.7363389143237332,0.029550294193020805
84,1.0219484755361334,0.12285698569501359,0.8686720169878295,0.0012513513026218399,0.5578186698402393,0.9160053658982764,0.7395667489996383,0.02943503150865694
85,1.0219484755361334,0.12222507015527988,0.866039529150176,0.0012564517884609697,0.5558730606245984,0.914610131676474,0.7385938038208856,0.029306771143008812
86,1.0219484755361334,0.13033839062314817,0.9166823246392369,0.0011513702815978191,0.5892552380835656,0.9407670155195539,0.7512942332411792,0.02916556973224321
87,1.0219484755361334,0.12571220464266106,0.8893407008857238,0.0012057007636573829,0.5709854054673517,0.9267640323112006,0.7441621396915947,0.02901148962692815
88,1.0310508790239021,0.12248401320438516,0.8746879389809938,0.001235358456389353,0.5604456619230768,0.919179180531664,0.7401246056847511,0.028844598864500602
89,1.0310508790239021,0.12096269830053333,0.8828756739367327,0.0012116231385859496,0.5630063468381926,0.9239846447696148,0.7425652628954964,0.028664971139223096
90,1.0310508790239021,0.1293340304213018,0.9036311460377502,0.0011788537310659939,0.5817390303057098,0.9337217478403244,0.7465767614034666,0.02847268576964238
91,1.0310508790239021,0.12286823620796834,0.8656021970479312,0.0012576200700679461,0.5562981447669679,0.9139307575048606,0.7364161078284716,0.028267827663564615
92,1.0310508790239021,0.12287639908463177,0.8836334437467575,0.0012125621558979093,0.5652994020359594,0.9239397406019754,0.7414994367301316,0.028050487280562444
93,1.0326802240951056,0.12572379329108171,0.8917166035031526,0.0011994395238025142,0.5721818148045593,0.9277369197698798,0.7428927905621158,0.027820760592030622
94,1.0326802240951056,0.12303339096463316,0.8569773808350872,0.001278977225696974,0.5521615699950252,0.9088992076044586,0.7327894586100933,0.02757874903880774
95,1.0326802240951056,0.1275745686310187,0.8911801518713744,0.0012036942595350403,0.5737664916964734,0.9270214447759049,0.7417594551920045,0.027324559486382793
96,1.0326802240951056,0.12517480853500237,0.8649825220180939,0.0012632204435930312,0.5582976797658459,0.9128299612532997,0.7340847753780192,0.02705830417770641
97,1.0326802240951056,0.1258354270073947,0.8679231980832725,0.0012571912082742025,0.560425621653168,0.914280758235467,0.7344911488000304,0.026780100683627496
98,1.0326802240951056,0.1189439207730333,0.8585628464217949,0.0012642395005947997,0.5488574637342282,0.9105018224899143,0.7329413242157303,0.0264900718509773
99,1.0349469719426203,0.12144894736605295,0.8701220519288473,0.0012407392596217965,0.5571303429602875,0.9164085183704364,0.7355582605894592,0.026188345748323672
100,1.0349469719426203,0.12477793807763707,0.8778020915224797,0.0012286670860699016,0.5642933173819119,0.9199698146379396,0.7368284014933637,0.02587505560941961
101,1.0349469719426203,0.12329108359810345,0.8734054958004543,0.0012361784894183532,0.5606119207430398,0.917760568733975,0.7354940025242395,0.02555033977437098
102,1.0349469719426203,0.11395351944385036,0.8352228492116064,0.0013108205774114078,0.5322203543383592,0.8981813386616609,0.7256084117303235,0.025214341628549398
103,1.0349469719426203,0.13023085948236518,0.912288431191488,0.0011594406976699508,0.5869547954269441,0.9375627094996268,0.7445950809613523,0.024867209539277343
104,1.0349469719426203,0.11681474178647032,0.8471989237667411,0.0012864693931215084,0.5410574383664016,0.904240914815545,0.727987740965143,0.02450909679031326
105,1.0349469719426203,0.12251438619372994,0.8798439094844452,0.001218292375420943,0.563045487123663,0.9212835651813904,0.7362552664570722,0.024140161514165814
106,1.0349469719426203,0.12244423428971733,0.875400330617002,0.001228398665095061,0.5607585989307659,0.9187990339485755,0.734654671784872,0.02376056662226699
107,1.0349469719426203,0.12387480360637437,0.8839198301825815,0.0012106734609974937,0.5664400554281639,0.9231945351731978,0.7365585161807289,0.023370479733035042
108,1.0349469719426203,0.1230605612173762,0.8716702016305624,0.001238668023731931,0.5595149960445234,0.9164640583870615,0.7327289625885519,0.02297007309785883
109,1.0407167034724254,0.12138549992317853,0.8581083242892545,0.0012677974249447007,0.5510735607802781,0.9091855893199063,0.7287067708584785,0.022559523525036554
110,1.0407167034724254,0.13074838829181082,0.9173104146501857,0.0011475367240551056,0.5899773639789312,0.939910324706892,0.7437348938258348,0.02213901230170213
111,1.0418636743259224,0.12214395912405743,0.8581404553850464,0.0012687358468124576,0.5518485547399868,0.9089506283668974,0.7279248449624384,0.021708725113773912
112,1.0418636743259224,0.12588071779926105,0.8929500642543843,0.0011930763317426355,0.5729522880923245,0.9274937208574581,0.7371473581366386,0.021268851963961
113,1.0418636743259224,0.12370009832757478,0.8724008138711501,0.0012375377333086553,0.5605192741298042,0.9164583349587175,0.7311870153153237,0.02081958708786343
114,1.0418636743259224,0.12588480995026471,0.8826675879918242,0.0012170826442931865,0.5678271452683235,0.9216977104070698,0.7334898565214475,0.020361128868203154
115,1.0418636743259224,0.12328003528987555,0.8929617629737113,0.0011886514354855172,0.570355242494474,0.9277539002512322,0.7366190807017862,0.019893679747223857
116,1.0418636743259224,0.12141444478010192,0.8682059915138198,0.0012411711077473045,0.5561380260908855,0.9145365044643354,0.7295988856951726,0.01941744613729812
117,1.0418636743259224,0.1248261721002526,0.8912156288794199,0.0011943057042723688,0.5710311393920987,0.9265020608988477,0.7353020470311736,0.01893263832978158
118,1.0418636743259224,0.12225202744452522,0.8654588914787245,0.0012492858563475475,0.5556061161120612,0.9127153904063052,0.7279668791642501,0.018439470402154136
119,1.0418636743259224,0.12746078717642578,0.9008614275550508,0.0011772769454814237,0.5784801394266919,0.9311634873988808,0.7369306614544745,0.017938160123489373
120,1.0418636743259224,0.12706736594203033,0.8971606182564104,0.001184493483005361,0.5762399218117382,0.9291966380985587,0.7356802525440285,0.01742892885829389
121,1.0418636743259224,0.12119232586390098,0.8778137354019837,0.0012171390720205285,0.5607077631009031,0.9196791907772963,0.7309796210348296,0.016912001468758965
122,1.0418636743259224,0.12316868759954026,0.8717293839744882,0.0012357509768325206,0.5596512550752006,0.9158073223508942,0.728425211762786,0.01638760621546771
123,1.0418636743259224,0.12110462708764465,0.8640095881743863,0.0012491044649281975,0.5537339734073019,0.9119277124156074,0.7263273537931936,0.015855974656601643
124,1.0420945411648823,0.13247047858471792,0.9294854871604317,0.0011242211206372147,0.5977753327252524,0.9453652668985814,0.7424148897809671,0.01531734154569114
125,1.0420945411648823,0.12608115802602377,0.8975484612043108,0.0011815757756290122,0.5754461765159937,0.9293280009564674,0.7344923638421044,0.01477194472795481
126,1.043323311225763,0.13117174040431565,0.9207288980639008,0.001139643015097384,0.5921060109438148,0.9409056156571217,0.7397770428468569,0.014220025035273837
127,1.043564264989198,0.12627972121770756,0.8984219454780596,0.0011793803565760019,0.5760803841350254,0.9297145257987696,0.7341867180424965,0.013661826179847328
128,1.043564264989198,0.1252478681164747,0.8890964195375007,0.0011984767496615236,0.5703953162600559,0.9247485732379583,0.7314236865316521,0.013097594646575903
129,1.043564264989198,0.12543696573505,0.8950545910942146,0.0011853173708263527,0.5735569199675705,0.927931933484801,0.732827153884011,0.01252757958422089
130,1.043564264989198,0.1273799040986381,0.905196362374708,0.001166491246946068,0.5805613309094652,0.933028994005579,0.7350495816360637,0.011952032695387253
131,1.043564264989198,0.1259817063853535,0.8986215533732411,0.0011781897133928327,0.5758815779286705,0.9296897481168903,0.7332114935063452,0.011371208125378778
132,1.043564264989198,0.1261541775499654,0.885271403690377,0.0012088796737279965,0.5693943192320179,0.9222530467383389,0.7290309701637085,0.010785362349974707
133,1.043564264989198,0.12228811257885398,0.8752309364989674,0.0012231669595571168,0.5605151643081163,0.9175335687341086,0.7267419645764713,0.010194754062177232
134,1.043564264989198,0.12799035997245906,0.897208766750503,0.0011850221286329678,0.577187254412027,0.9283864358745102,0.7316330615597596,0.00959964405797994
135,1.043564264989198,0.1281559474140659,0.9082270570350722,0.0011607311834430129,0.5828498415233235,0.9343369857780666,0.7345078405410598,0.009000295121207655
136,1.043564264989198,0.1269485267767987,0.905844481394021,0.0011642282216046981,0.5804528815846115,0.9331799722454861,0.7337692790497748,0.008396971907478505
137,1.043564264989198,0.12494630408757282,0.8873639027919303,0.0012004080434681978,0.5692284595052721,0.9235249445505934,0.7287523112089731,0.007789940827339408
138,1.0437520710648416,0.13442058560772727,0.9343783879214904,0.0011166494632405969,0.6021681043000928,0.9470503559318523,0.7397946382614909,0.00717946992862673
139,1.0437520710648416,0.12758012901515842,0.9103912734289837,0.0011546940705256168,0.5833531127649131,0.9354709970307145,0.7343010870410807,0.006565828778103911
140,1.0437520710648416,0.12397136055817681,0.8995264573083137,0.0011719943226763366,0.5743205863736718,0.930193921994413,0.7316815093728067,0.005949288342428306
141,1.0437520710648416,0.12692694909658053,0.907581861721574,0.0011596374705587747,0.5812976986926469,0.9339862927189018,0.7331863752315638,0.005330120868499999
142,1.0437520710648416,0.12353305268333252,0.894721336184413,0.0011814735440865214,0.5714844575475823,0.9276009641462635,0.7299900013045258,0.004708599763245176
143,1.0437520710648416,0.12426474441920414,0.8767270744583433,0.0012220271960674105,0.5632392952464095,0.917625453922507,0.72454527123517,0.004084999472887399
144,1.0437520710648416,0.13120309476132527,0.9243226427305281,0.001131491947620956,0.5939301621003998,0.9421002775608108,0.7364118779940219,0.0034595953617598237
145,1.0437520710648416,0.12702089242081188,0.9064123451030341,0.0011618612970178434,0.5808079956208378,0.9332273985145745,0.7320611256787399,0.002832663590712079
146,1.0437520710648416,0.13246940377028363,0.9272682569919688,0.0011273272596454115,0.5966671958960907,0.9433952578709349,0.7366201172503619,0.002204480995165411
147,1.0437520710648416,0.12594797266307714,0.8902337300115786,0.0011949975377810505,0.571662336437757,0.924565886873914,0.7273184785779394,0.001575324962869964
148,1.0437520710648416,0.1249509898555774,0.8898001191792142,0.0011938303616231677,0.5704479646259961,0.9245144153686097,0.7272360635144824,0.0009454733114181084
149,1.0437520710648416,0.1305291366581505,0.9177996482515951,0.0011438591336355077,0.5900008903507657,0.9385756567189262,0.7338328814693401,0.00031520416556809035
150,1.0437520710648416,0.130534513417318,0.9329083964176343,0.0011130634826974893,0.5975452433674839,0.9465656096477412,0.7377299557636121,-0.000315204165568083
151,1.0437520710648416,0.12772888119905848,0.9069684905089147,0.0011615225824803874,0.581793887744756,0.9332353890070931,0.7310578768017496,-0.0009454733114181009
152,1.0437520710648416,0.12920437679565028,0.9182539310992383,0.0011401704928747656,0.5889014275917068,0.9390172055368219,0.733763740671282,-0.0015753249628699566
153,1.0437520710648416,0.13202416758166138,0.9259503460112346,0.0011290867994929914,0.5955638839870252,0.9425883694050692,0.7351979790388251,-0.002204480995165403
154,1.0437520710648416,0.130557368732591,0.9234188202102276,0.001132139573919674,0.5928328486246646,0.9414473800889025,0.7345989706967037,-0.0028326635907120713
155,1.0437520710648416,0.12984136923741862,0.9133248945377668,0.0011519524630658794,0.587079792737835,0.936141985394055,0.7318226328919446,-0.003459595361759816
156,1.0437520710648416,0.1291404190383841,0.9033070950149295,0.001171985237224298,0.581379959164461,0.930832847303695,0.729030871105741,-0.004084999472887392
157,1.0437520710648416,0.13157504343407225,0.926773120069382,0.0011265110889131353,0.5955248590132198,0.9430286402442117,0.7349865144359271,-0.00470859976324517
158,1.0437520710648416,0.12784964451070022,0.9037516184985235,0.0011682550328173899,0.5803095812763707,0.9313262166651006,0.7292096571770099,-0.005330120868499992
159,1.0437520710648416,0.1271171512926233,0.9133929469670274,0.001147212796129818,0.584387231174202,0.9365824853379469,0.731851246437322,-0.005949288342428298
160,1.0437520710648416,0.12533352477221443,0.8901103743708157,0.0011934677310776393,0.5709854458231611,0.9243145124458645,0.7255860940054069,-0.0065658287781039035
161,1.0437520710648416,0.12992998758426894,0.9195234578281098,0.0011392766109383553,0.590261354803793,0.9393181984095597,0.7328194618138681,-0.007179469928626722
162,1.0437520710648416,0.13051330467422645,0.9243296585758496,0.0011299489242880296,0.5932431084242953,0.941803697822784,0.7339777641211082,-0.007789940827339388
163,1.0437520710648416,0.1271651825573827,0.9085945404016224,0.0011567099189175995,0.5820408077176527,0.9339864032335913,0.7302097653934144,-0.008396971907478484
164,1.0437520710648416,0.13056522809022014,0.9102534817404366,0.0011589651502836907,0.5862714515355802,0.9342460626248803,0.7299774355227331,-0.009000295121207648
165,1.0438912216752025,0.13215461557179636,0.9327452384412911,0.0011156731192090155,0.5990850713520464,0.9459339152610473,0.7357181927547113,-0.009599644057979922
166,1.0438912216752025,0.12693783685384458,0.913169319107841,0.001146825447601698,0.584095909131566,0.9364434746655517,0.731297937886607,-0.010194754062177213
167,1.0438912216752025,0.12783787778067088,0.9283039705412266,0.0011183876500468245,0.5925490568763075,0.9442370110766605,0.735079872248422,-0.01078536234997469
168,1.0438912216752025,0.13341569563859695,0.9383806997667847,0.0011061902443173376,0.603159140644148,0.9486886750652296,0.7368633449141057,-0.011371208125378758
169,1.0438912216752025,0.1321681657188268,0.9407376861944962,0.0011001477577386573,0.6030870826949443,0.9500751954065786,0.7375938541904388,-0.011952032695387235
170,1.0438912216752025,0.12980305380333346,0.9325627768975361,0.0011126659534385264,0.5966407752288208,0.9461634596729371,0.735791530829856,-0.012527579584220882
171,1.0438912216752025,0.13072675272856768,0.9228234334827707,0.0011335389185956422,0.5927052389292509,0.9408573580521689,0.7330179074061604,-0.013097594646575884
172,1.0438912216752025,0.1347638348444272,0.9570839773612559,0.0010725457335007721,0.6138420963918055,0.9581505588708764,0.7413244378825261,-0.013661826179847309
173,1.0438912216752025,0.1335862665309979,0.9433200742669495,0.0010972919090451723,0.6057949496189953,0.9511731731113248,0.7379399151749013,-0.014220025035273818
174,1.0438912216752025,0.12635773871430794,0.9052976667967296,0.0011630195960536172,0.5795880819106995,0.932198816652167,0.728902781821572,-0.014771944727954794
175,1.0438912216752025,0.1285780341181728,0.9178325224521143,0.0011397737349047984,0.5880641822116823,0.9386163481363987,0.7320490585221666,-0.015317341545691135
176,1.0438912216752025,0.12898789905643912,0.9081946120401461,0.0011610373826869212,0.5836657237678556,0.9333169466299799,0.7292739469142671,-0.01585597465660165
177,1.0438912216752025,0.129120449502681,0.915883340630716,0.0011444370767617284,0.5876343383564199,0.9375055242442214,0.7314692218746155,-0.016387606215467712
178,1.0438912216752025,0.12681434585524082,0.8991867836564492,0.001176294681272555,0.5769958850241017,0.9288625434930458,0.7272052100442122,-0.01691200146875897
179,1.0438912216752025,0.1307953417376931,0.9232230055517939,0.0011320422098415172,0.5929728656185108,0.9411436033312163,0.7332308252591355,-0.017428928858293898
180,1.0438912216752025,0.1319585797882832,0.9220841937814435,0.0011364924778184062,0.5935689229179142,0.9403148090720405,0.7327301054364754,-0.017938160123489377
181,1.0438912216752025,0.1274487588645313,0.919632800098747,0.0011345972221882322,0.5878324575249989,0.939766690887909,0.73284926021614,-0.018439470402154132
182,1.0438912216752025,0.12457723608948061,0.9015006329597455,0.0011672855512689893,0.5759111953449878,0.9305773702401291,0.7284498907649007,-0.018932638329781582
183,1.0438912216752025,0.1344420517769746,0.9489131662086961,0.001087606580314263,0.6094424381714798,0.9540068649983521,0.7395163618460411,-0.019417446137298126
184,1.0438912216752025,0.1341601129843608,0.9428650126454302,0.0010984566398215545,0.6061418476269866,0.9509524025430898,0.7381003582238506,-0.01989367974722386
185,1.0438912216752025,0.12691352988236856,0.9205785577363789,0.0011320793578729696,0.5877688484294945,0.9403784130955408,0.7334082146074721,-0.02036112886820316
186,1.0438912216752025,0.13072614898243376,0.9265916628444293,0.001126245549313589,0.5945851031793052,0.942902507996031,0.7344236064277305,-0.020819587087863432
